Spec,Price,product link
Hp 14 AMD RYZEN™ 3 3250U 8GB RAM 1TB HDD Windows 10 + Mouse, 202000,https://www.jumia.com.ng/hp-14-amd-ryzentm-3-3250u-8gb-ram-1tb-hdd-windows-10-mouse-95313548.html
Hp Stream 11 Intel Celeron 4GB RAM / 64GB HDD WIN 10+ USD LIGHT, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb-ram-64gb-hdd-win-10-usd-light-80325972.html
"Hp 15- Touchscreen Intel Core™ I3-10110U,8GB,1TB HDD,Wins 10", 267000,https://www.jumia.com.ng/hp-15-touchscreen-intel-coretm-i3-10110u8gb1tb-hddwins-10-82116409.html
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH, 108000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-2gb-ram-32gb-hdd-win-10-32gb-flash-110647110.html
"Hp 290 G4 MT Intel Dual Core 8gb/1tb , Win 10 Pro, Office 2016 Preloaded", 270000,https://www.jumia.com.ng/hp-290-g4-mt-intel-dual-core-8gb1tb-win-10-pro-office-2016-preloaded-94389932.html
Asus MINI E210MA Intel Celeron 4GB RAM - 128GB Storage Space 11.6' WinDOWS 10 + 32GB Flash Drive, 140000,https://www.jumia.com.ng/asus-mini-e210ma-intel-celeron-4gb-ram-128gb-storage-space-11.6-windows-10-32gb-flash-drive-113431582.html
Lenovo Ideapad Intel Celeron 1TB HDD 8GB RAM Win 10+ Free Pouch, 178500,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-8gb-ram-win-10-free-pouch-78301039.html
"Hp 15-dw1083wm Intel Pentium Gold Core 2.4ghz (4GB,128 SSD) Windows 10", 200000,https://www.jumia.com.ng/hp-15-dw1083wm-intel-pentium-gold-core-2.4ghz-4gb128-ssd-windows-10-106701866.html
"Portable Laptop Table Stand With, Detachable Mouse Pad", 32500,https://www.jumia.com.ng/generic-portable-laptop-table-stand-with-detachable-mouse-pad-98151880.html
Hp 15 Intel Core I5 10th Gen Touch & Backlit 16GB RAM 2TB HDD Windows 10 + MOUSE, 420000,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touch-backlit-16gb-ram-2tb-hdd-windows-10-mouse-96068605.html
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10pro+ Mouse", 142950,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-15.6-wins-10pro-mouse-109869497.html
Hp Notebook 15 Intel Core I3 Laptop 15.6 Inch 12GB RAM 1TB HDD, 252000,https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-laptop-15.6-inch-12gb-ram-1tb-hdd-66527073.html
"Hp Pavilion 14 X360 11th Gen Intel Core™ I5 8GB RAM 512 SSD, Touch/Backlit Keyboard,Wins 10+Free Mouse", 455000,https://www.jumia.com.ng/hp-pavilion-14-x360-11th-gen-intel-coretm-i5-8gb-ram-512-ssd-touchbacklit-keyboardwins-10free-mouse-116477126.html
Hp Notebook 14 AMD RYZEN 3- 12GB RAM - 1TB HDD- 2.6GHz - 3.5GHz Windows 10 Pro, 265000,https://www.jumia.com.ng/hp-notebook-14-amd-ryzen-3-12gb-ram-1tb-hdd-2.6ghz-3.5ghz-windows-10-pro-81610911.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Backlit Keyboard Windows 10, 196000,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-backlit-keyboard-windows-10-106077375.html
Lenovo Ideapad 15.6inch AMD 3050e 1TB HDD 4GB RAM -Wins 10+ Mouse, 168400,https://www.jumia.com.ng/lenovo-ideapad-15.6inch-amd-3050e-1tb-hdd-4gb-ram-wins-10-mouse-98721129.html
"Hp Stream 14-intel Celeron,4GB RAM 32GB SSD,Win 10+ USB LIGHT", 128000,https://www.jumia.com.ng/hp-stream-14-intel-celeron4gb-ram-32gb-ssdwin-10-usb-light-101999505.html
Lenovo Ideapad 15 - AMD QUAD CORE 1TB HDD 8GB RAM Win 10+32GB Flash, 167000,https://www.jumia.com.ng/lenovo-ideapad-15-amd-quad-core-1tb-hdd-8gb-ram-win-1032gb-flash-99685307.html
Hp ProBook X360 11 G5 EE Multi-Touch 2-in-1 Laptop 128GB SSD 4GB RAM, 268000,https://www.jumia.com.ng/hp-probook-x360-11-g5-ee-multi-touch-2-in-1-laptop-128gb-ssd-4gb-ram-76220499.html
"Hp Notebook 14, Intel® Pentium® Silver N5030 4GB RAM 128GB SSD WIN 10 + (Free Wireless Mouse)", 210000,https://www.jumia.com.ng/hp-notebook-14-intelr-pentiumr-silver-n5030-4gb-ram-128gb-ssd-win-10-free-wireless-mouse-84115462.html
"Hp 15 Intel Pentium (1TB HDD, 4GB RAM,Wins10", 228000,https://www.jumia.com.ng/hp-15-intel-pentium-1tb-hdd-4gb-ramwins10-81145957.html
Hp 14 Intel Celeron N4020 4GB RAM 1TB HDD Wins 10+ Free LED Lamp, 175200,https://www.jumia.com.ng/hp-14-intel-celeron-n4020-4gb-ram-1tb-hdd-wins-10-free-led-lamp-111363211.html
"Hp Envy X360 13 Core I7-1165G7,512SSD/8GB,Backlit", 622000,https://www.jumia.com.ng/hp-envy-x360-13-core-i7-1165g7512ssd8gbbacklit-88978668.html
Hp Pavilion 15- 256GB SSD Intel Pentium -FingerPrint Reader- Quad Core 8GB RAM - Win 10 + 32GB Flash, 227000,https://www.jumia.com.ng/hp-pavilion-15-256gb-ssd-intel-pentium-fingerprint-reader-quad-core-8gb-ram-win-10-32gb-flash-70579960.html
"Hp 15 Intel Celeron N4020 8GB RAM 1TB HDD 15.6"" Wins 10 + Mouse", 210000,https://www.jumia.com.ng/hp-15-intel-celeron-n4020-8gb-ram-1tb-hdd-15.6-wins-10-mouse-104941761.html
"Hp ENVY17 Intel Core I7 1.8 Up To 4.0GHz 4GB NVIDIA® GeForce® Dedicated(16GB RAM, 1TB HDD), 32GB Flash Drive, Wireless Mouse,led Lamp 17.3 Touchscreen Wins10", 920000,https://www.jumia.com.ng/hp-envy17-intel-core-i7-1.8-up-to-4.0ghz-4gb-nvidiar-geforcer-dedicated16gb-ram-1tb-hdd-32gb-flash-drive-wireless-mouseled-lamp-17.3-touchscreen-wins10-18930652.html
Mavic MINI DRONE, 316000,https://www.jumia.com.ng/mavic-mini-drone-83293961.html
Hp Pavilion 14 X360 11th Gen-Core-i3 16GB/512 SSD /Touchscreen, 376900,https://www.jumia.com.ng/hp-pavilion-14-x360-11th-gen-core-i3-16gb512-ssd-touchscreen-95161699.html
"Bopai 851-014518 Business Waterproof Three-layer Large Capacity Double Shoulder Bag,with USB Charging Port, Size: 37x21x47.5cm (Black)", 34970,https://www.jumia.com.ng/generic-bopai-851-014518-business-waterproof-three-layer-large-capacity-double-shoulder-bagwith-usb-charging-port-size-37x21x47.5cm-black-75042691.html
Hp ENVY 13 X360 INTEL CORE I5 11TH GEN 8GB RAM 256GB SSD BACKLIT WIN 10+ Free Headset, 475500,https://www.jumia.com.ng/hp-envy-13-x360-intel-core-i5-11th-gen-8gb-ram-256gb-ssd-backlit-win-10-free-headset-87158988.html
85W 20V 4.25A AC Power Adapter Charger For Macbook UK, 9142,https://www.jumia.com.ng/generic-85w-20v-4.25a-ac-power-adapter-charger-for-macbook-uk-70683587.html
T9 Adjustable Laptop Stand With Mouse Stand And Cooling Fan, 14000,https://www.jumia.com.ng/generic-t9-adjustable-laptop-stand-with-mouse-stand-and-cooling-fan-84938866.html
"Hp 15 Intel Core I3-2.0Ghz (8gb Ram,1TB Hdd )Windows 10", 232000,https://www.jumia.com.ng/hp-15-intel-core-i3-2.0ghz-8gb-ram1tb-hdd-windows-10-65328304.html
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10, 195500,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-bccklit-keyboard-windows-10-106201574.html
DELL Inspiron 5410 I5 8GB 256GB SSD 2-in-1 Touch Laptop, 623000,https://www.jumia.com.ng/dell-inspiron-5410-i5-8gb-256gb-ssd-2-in-1-touch-laptop-105364958.html
"Hp Pavilion 15 Intel Pentium Quad Core (8GB RAM, 500GB HDD) 15.6-Inch Windows 10 Laptop +32GB Flash Drive", 295000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-8gb-ram-500gb-hdd-15.6-inch-windows-10-laptop-32gb-flash-drive-36889652.html
Hp Stream 11 Pro- Intel Celeron- Education Edition - 4GB RAM - 64GB HDD Windows 10 Pro+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-pro-intel-celeron-education-edition-4gb-ram-64gb-hdd-windows-10-pro-bag-83844374.html
Hp 15 Intel Core I3 4GB RAM 1TB HDD 15.6-in Touchscreen Win 10, 234990,https://www.jumia.com.ng/hp-15-intel-core-i3-4gb-ram-1tb-hdd-15.6-in-touchscreen-win-10-77051696.html
"Hp Omen 15 Gaming,9th Gen Intel Core I7,16GB RAM, 256GB SSD, 6GB Nvidia , 15.6"" Wins 10", 829500,https://www.jumia.com.ng/hp-omen-15-gaming9th-gen-intel-core-i716gb-ram-256gb-ssd-6gb-nvidia-15.6-wins-10-64441880.html
11-18 Inch Laptop Cooling Pad 6 Fans Gaming Notebook Cooler LED Fan, 13683,https://www.jumia.com.ng/generic-11-18-inch-laptop-cooling-pad-6-fans-gaming-notebook-cooler-led-fan-87066085.html
Hp Laptop14 10th Gen Intel Core I5 Quad Core 8GB RAM 1TB HDD WIN 10, 358000,https://www.jumia.com.ng/hp-laptop14-10th-gen-intel-core-i5-quad-core-8gb-ram-1tb-hdd-win-10-83976281.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 8100,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-81613314.html
"Lenovo Ideapad 14 10th Gen, Intel Core I3 8GB RAM,1TB HDD Wins 10", 249950,https://www.jumia.com.ng/lenovo-ideapad-14-10th-gen-intel-core-i3-8gb-ram1tb-hdd-wins-10-101690445.html
"Hp Elite X2 1013 G3 2-in-1 13"" CI5 256SSD 8GB RAM TOUCH BACKLIT", 453750,https://www.jumia.com.ng/hp-elite-x2-1013-g3-2-in-1-13-ci5-256ssd-8gb-ram-touch-backlit-100229498.html
"Hp Pavilion 15 X360 11th Gen Intel Core™ I5,16GB RAM 1TB SSD, Backlit Keyboard, Fingerprint Wins 10", 534800,https://www.jumia.com.ng/hp-pavilion-15-x360-11th-gen-intel-coretm-i516gb-ram-1tb-ssd-backlit-keyboard-fingerprint-wins-10-88789856.html
Asus MINI E210MA Intel Celeron 4GB RAM - 128GB Storage Space 11.6' WinDOWS 10 + 32GB Flash Drive, 140000,https://www.jumia.com.ng/asus-mini-e210ma-intel-celeron-4gb-ram-128gb-storage-space-11.6-windows-10-32gb-flash-drive-113717345.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Win 10 PRO + 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-win-10-pro-32gb-flash-77054998.html?seller_product=1
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Bag, 202500,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-8gb-ram-1tb-hdd-windows-10-bag-106731597.html
"Hp Notebook 15 Intel Core I3 16GB RAM, 1TB HDD-WIN 10- 10TH GEN", 272000,https://www.jumia.com.ng/hp-notebook-15-intel-core-i3-16gb-ram-1tb-hdd-win-10-10th-gen-91653609.html
"Hp 15-dw1081wm Intel Pentium Gold Core 2.4ghz (4GB,500 HDD) Windows 10", 212000,https://www.jumia.com.ng/hp-15-dw1081wm-intel-pentium-gold-core-2.4ghz-4gb500-hdd-windows-10-69712674.html
Lenovo Ideapad Intel Celeron 1TB HDD 4GB RAM Windows 10+ 32GB Flash, 142999,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-1tb-hdd-4gb-ram-windows-10-32gb-flash-77056130.html?seller_product=1
Infinix INBook X1 Pro Intel Core I3 256GB SSD 8GB RAM Bccklit Keyboard Windows 10, 188000,https://www.jumia.com.ng/infinix-inbook-x1-pro-intel-core-i3-256gb-ssd-8gb-ram-bccklit-keyboard-windows-10-106074841.html?seller_product=1
Hp Pavilion 15 Intel Core I3 - 16GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 279000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-16gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-104247328.html
Hp Pavilion 15 11th Gen Intel Core I5 12GB 512GBSSD Touchscreen/Backlit Keyboard, 465000,https://www.jumia.com.ng/hp-pavilion-15-11th-gen-intel-core-i5-12gb-512gbssd-touchscreenbacklit-keyboard-101890064.html
Hp 15 Intel Core I5 11th Gen Touchscreen/Backlit Keyboard Intel Iris Xe 12GB RAM 1TB HDD Windows 10, 400000,https://www.jumia.com.ng/hp-15-intel-core-i5-11th-gen-touchscreenbacklit-keyboard-intel-iris-xe-12gb-ram-1tb-hdd-windows-10-82116471.html
Hp 15 Intel Celeron 4GB RAM 1TB HDD Windows 10 Laptop, 204750,https://www.jumia.com.ng/hp-15-intel-celeron-4gb-ram-1tb-hdd-windows-10-laptop-100365061.html
"Hp 15 INTEL CORE I5 10TH GEN-8GB RAM-1TB HDD,WIN 10+ Free Bag", 345000,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-8gb-ram-1tb-hddwin-10-free-bag-99188449.html
Lenovo Thinkbook 10th Gen Intel Core I3 (8GB/1TB) Wins 10 Pro+ Carrying Case, 269000,https://www.jumia.com.ng/lenovo-thinkbook-10th-gen-intel-core-i3-8gb1tb-wins-10-pro-carrying-case-76634234.html
Portable Air Space Adjustable Laptop Table Desk Stand With Mouse Pad Tray, 13990,https://www.jumia.com.ng/generic-portable-air-space-adjustable-laptop-table-desk-stand-with-mouse-pad-tray-82043253.html
"Multifunctional Laptop Foldable Table,Bed Side Table", 10500,https://www.jumia.com.ng/generic-multifunctional-laptop-foldable-tablebed-side-table-102905193.html
Hp 14 AMD RYZEN™ 3 3250U 8GB RAM 1TB HDD Windows 10 + Mouse, 202000,https://www.jumia.com.ng/hp-14-amd-ryzentm-3-3250u-8gb-ram-1tb-hdd-windows-10-mouse-95322772.html
"Hp Pavilion 13 -bb0020nia 11th Gen Core™️ I5 512GB HDD, 8GB RAM, 13.3” Backlit Keyboard Wind 10", 439000,https://www.jumia.com.ng/hp-pavilion-13-bb0020nia-11th-gen-coretm-i5-512gb-hdd-8gb-ram-13.3-backlit-keyboard-wind-10-72621248.html
Hp 15 Intel Core I5 10th Gen Touchscreen 8GB RAM 1TB HDD Windows 10 + 32GB Flash, 349988,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-8gb-ram-1tb-hdd-windows-10-32gb-flash-78213282.html
Hp 14 AMD RYZEN™ 3 3250U 12GB RAM 1TB HDD Windows 10 + Mouse, 210000,https://www.jumia.com.ng/hp-14-amd-ryzentm-3-3250u-12gb-ram-1tb-hdd-windows-10-mouse-95323700.html
Hp Stream 11 Intel Celeron 2GB RAM- 32GB HDD WIN 10+ 32GB FLASH, 108000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-2gb-ram-32gb-hdd-win-10-32gb-flash-110647118.html
"Hp Pavilion 15 X360 11th Gen Intel Core I7,16GB RAM, 512SSD,Touchscreen Backlit Keyboard Wins 10", 574000,https://www.jumia.com.ng/hp-pavilion-15-x360-11th-gen-intel-core-i716gb-ram-512ssdtouchscreen-backlit-keyboard-wins-10-106690919.html
11-18 Inch Laptop Cooling Pad 6 Fans Gaming Notebook Cooler LED Fan, 13683,https://www.jumia.com.ng/generic-11-18-inch-laptop-cooling-pad-6-fans-gaming-notebook-cooler-led-fan-87066085.html
"Lenovo Legion 5 15IMH05H Intel Core I7-10750H 8GB 512GB 4GB NVIDIA 15.6"" Windows 10 H", 690000,https://www.jumia.com.ng/lenovo-legion-5-15imh05h-intel-core-i7-10750h-8gb-512gb-4gb-nvidia-15.6-windows-10-h-73338976.html
Adjustable Folding Laptop Stand Desk, 16789,https://www.jumia.com.ng/generic-adjustable-folding-laptop-stand-desk-67158839.html
Hp 15 Intel Core I5 10th Gen Touchscreen 8GB RAM 1TB HDD Windows 10 + 32GB Flash, 349899,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-8gb-ram-1tb-hdd-windows-10-32gb-flash-76739550.html
"Hp Notebook 14 - 11th Gen Core I3 4GB 256GB SSD, Backlit Keyboard, 14'' HD Win 10/11, Silver,", 280000,https://www.jumia.com.ng/hp-notebook-14-11th-gen-core-i3-4gb-256gb-ssd-backlit-keyboard-14-hd-win-1011-silver-99812169.html
"Hp Notebook 15 Intel Pentium Quad Core (8GB,1TB HDD+ BAG- 32GB Flash+ Mouse- USB Light For Keyboard) Windows 10 Laptop", 297000,https://www.jumia.com.ng/hp-notebook-15-intel-pentium-quad-core-8gb1tb-hdd-bag-32gb-flash-mouse-usb-light-for-keyboard-windows-10-laptop-36511497.html
"DELL Inspiron 15 10th Gen Intel Core I5 256GB, 12GB RAM Touchscree Wins 10", 450000,https://www.jumia.com.ng/dell-inspiron-15-10th-gen-intel-core-i5-256gb-12gb-ram-touchscree-wins-10-77866028.html
Hp Pavilion 15 Intel Core I3 - 8GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 258000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-107094046.html
Lenovo Ideapad Intel Core I3 4GB RAM DDR4-1TB HDD WINDOWS 10+Mouse, 234000,https://www.jumia.com.ng/lenovo-ideapad-intel-core-i3-4gb-ram-ddr4-1tb-hdd-windows-10mouse-78301066.html
"DELL XPS 17 9710:INTEL CORE I7-11th Gen, 1TB SSD 32GB RAM 6GB NVIDIA", 1050000,https://www.jumia.com.ng/dell-xps-17-9710intel-core-i7-11th-gen-1tb-ssd-32gb-ram-6gb-nvidia-115319293.html
DELL Latitude 3189 X360 INTEL PENTIUM 256GB SSD 8GB WINS 10 Pro+ Free Pouch, 258000,https://www.jumia.com.ng/dell-latitude-3189-x360-intel-pentium-256gb-ssd-8gb-wins-10-pro-free-pouch-98724918.html
"Lenovo Intel Celeron 4GB Ram 64GB Emmc Wins 10 11.6"" Mini Laptop", 141551,https://www.jumia.com.ng/lenovo-intel-celeron-4gb-ram-64gb-emmc-wins-10-11.6-mini-laptop-77715616.html
Hp 15 Inch AMD RYZEN™ 3 - 2.6GHz - 3.5GHz -AMD Radeon Graphics 8GB RAM 1TB HDD Windows 10 +Mouse, 203000,https://www.jumia.com.ng/hp-15-inch-amd-ryzentm-3-2.6ghz-3.5ghz-amd-radeon-graphics-8gb-ram-1tb-hdd-windows-10-mouse-106792548.html
Hp PROBOOK 640 G8 11TH GEN CORE I7 3.0GHZ 512 16GB 14'', 766000,https://www.jumia.com.ng/hp-probook-640-g8-11th-gen-core-i7-3.0ghz-512-16gb-14-104904011.html
"Hp ENVY 17T Intel Core I7 1.8Ghz(16GB,1TB HDD,4GB NVIDIA) 17.3-Inch Windows 10 Touchscreen", 940500,https://www.jumia.com.ng/hp-envy-17t-intel-core-i7-1.8ghz16gb1tb-hdd4gb-nvidia-17.3-inch-windows-10-touchscreen-60899348.html
Hp 15 Intel Celeron N4020 4GB RAM 1TB HDD Windows 10 + Mouse, 195000,https://www.jumia.com.ng/hp-15-intel-celeron-n4020-4gb-ram-1tb-hdd-windows-10-mouse-109325268.html
Hp 15 Intel Core I5 10th Gen Touchscreen 16GB RAM 1TB HDD Windows 10 + 32GB Flash, 380000,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-16gb-ram-1tb-hdd-windows-10-32gb-flash-76754838.html
"Hp Probook 440 Core I5, 500gb, 4gb Ram, Win10pro, +bag", 595000,https://www.jumia.com.ng/probook-440-core-i5-500gb-4gb-ram-win10pro-bag-hp-mpg228389.html
Hp Pavilion 14 2-in-1 11th Gen-Core-i3 512 SSD/8GB /Touchscreen, 362000,https://www.jumia.com.ng/hp-pavilion-14-2-in-1-11th-gen-core-i3-512-ssd8gb-touchscreen-95268388.html
Hp 14 Intel Core I3-10110 4GB RAM 1TB HDD Win10 + FREE 16GB USB, 234900,https://www.jumia.com.ng/hp-14-intel-core-i3-10110-4gb-ram-1tb-hdd-win10-free-16gb-usb-83294022.html
"Lenovo IDEAPAD V14-10TH GEN-INTEL CORE I3-4GB RAM- 1TB HDD- 14""WINDOWS 10", 258000,https://www.jumia.com.ng/lenovo-ideapad-v14-10th-gen-intel-core-i3-4gb-ram-1tb-hdd-14windows-10-81084505.html
Laptop Skin Black White (13 - 17inches Fit), 4500,https://www.jumia.com.ng/generic-laptop-skin-black-white-13-17inches-fit-76712989.html
Hp Stream 11 Intel Celeron D/C 4GB RAM- 64GB HDD WIN 10+ BAG, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-dc-4gb-ram-64gb-hdd-win-10-bag-77715590.html
"Asus Notebook Intel Core I3 4GB RAM 1TB HDD Win 10 15.6""", 225000,https://www.jumia.com.ng/notebook-intel-core-i3-4gb-ram-1tb-hdd-win-10-15.6-asus-mpg1598694.html
Hp Pavilion 15 Intel Pentium -FingerPrint Reader- Quad Core 8GB RAM - 1TB HDD Windows 10 + 32GB Flash, 225000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-fingerprint-reader-quad-core-8gb-ram-1tb-hdd-windows-10-32gb-flash-70455155.html
"DELL Latitude 3310 13"" Intel Core I3 8G RAM 256GB SSD Windows 10", 270000,https://www.jumia.com.ng/dell-latitude-3310-13-intel-core-i3-8g-ram-256gb-ssd-windows-10-90456055.html
"Hp Pavilion Gaming Laptop- Core I5-9300h, 3gb Nvidia 8gb Ram,1TB+128GB SSD, Backlit Keyboard", 520000,https://www.jumia.com.ng/hp-pavilion-gaming-laptop-core-i5-9300h-3gb-nvidia-8gb-ram1tb128gb-ssd-backlit-keyboard-82176602.html
Hp STREAM 11 INTEL® CELERON® 4GB RAM 32GB EMMC WIN 10+USB LIGHT, 110000,https://www.jumia.com.ng/hp-stream-11-intelr-celeronr-4gb-ram-32gb-emmc-win-10usb-light-69712279.html
Hp Pavilion 15 - Intel Core I5 - Touchscreen - 8GB RAM 1TB HDD Windows 10 Professional + 32GB Flash, 350000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i5-touchscreen-8gb-ram-1tb-hdd-windows-10-professional-32gb-flash-69029606.html
Hp Stream 11 Intel Celeron 4GB RAM / 64GB HDD WIN 10+ USD LIGHT, 110000,https://www.jumia.com.ng/hp-stream-11-intel-celeron-4gb-ram-64gb-hdd-win-10-usd-light-80325972.html
Hp 15 Intel Core I5 10th Gen Touchscreen 8GB RAM 1TB HDD Windows 10 + 32GB Flash, 349899,https://www.jumia.com.ng/hp-15-intel-core-i5-10th-gen-touchscreen-8gb-ram-1tb-hdd-windows-10-32gb-flash-76758455.html
"Lenovo Ideapad Intel Celeron 4GB RAM 1TB HDD 15.6"" Wins 10pro", 142900,https://www.jumia.com.ng/lenovo-ideapad-intel-celeron-4gb-ram-1tb-hdd-15.6-wins-10pro-109864611.html
Hp 14 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse, 186350,https://www.jumia.com.ng/hp-14-intel-celeron-n4020-8gb-ram-1tb-hdd-windows-10-mouse-111364119.html
Hp 14 Intel Celeron N4020 8GB RAM 1TB HDD Windows 10 + Mouse, 183700,https://www.jumia.com.ng/hp-14-intel-celeron-n4020-8gb-ram-1tb-hdd-windows-10-mouse-111394658.html
Hp Pavilion 15 Intel Pentium Quad Core - FingerPrint Reader 8GB RAM 1TB HDD WIN 10, 225000,https://www.jumia.com.ng/hp-pavilion-15-intel-pentium-quad-core-fingerprint-reader-8gb-ram-1tb-hdd-win-10-69635035.html
"Hp Pavilion 15 Intel Core I5 2.3 GHz (12GB RAM, 1TB HDD) 15.6-Inch Windows 10 Touchscreen Laptop +16GB +BAG", 495000,https://www.jumia.com.ng/pavilion-15-intel-core-i5-touchscreen-1tb-hdd-12gb-ram-win-10-16gb-bag-hp-mpg90227.html
"Asus C536EA-BI3T3 I3 8GB 128GB 15.6"" Touch ChromeBook Laptop", 405000,https://www.jumia.com.ng/asus-c536ea-bi3t3-i3-8gb-128gb-15.6-touch-chromebook-laptop-93094785.html
Hp Pavilion 15 Intel Core I3 - 8GB RAM - TOUCHSCREEN -10TH GEN- 1TB HDD Windows 10, 269000,https://www.jumia.com.ng/hp-pavilion-15-intel-core-i3-8gb-ram-touchscreen-10th-gen-1tb-hdd-windows-10-104360229.html
Lenovo IDEAPAD 15 Inch - 10TH GEN- INTEL CORE I3 - 8GB RAM- 1TB HDD- WINDOWS 10 PRO + Mouse, 230000,https://www.jumia.com.ng/lenovo-ideapad-15-inch-10th-gen-intel-core-i3-8gb-ram-1tb-hdd-windows-10-pro-mouse-105706454.html
Hp Stream 11 Intel Atomx5 4GB Ram 32GB HDD- Wins10 + 32GB Flash, 125000,https://www.jumia.com.ng/hp-stream-11-intel-atomx5-4gb-ram-32gb-hdd-wins10-32gb-flash-75785736.html
Laptop Soft Silicone Keyboard Skin Cover For HP 15.6inch Clear Green, 924,https://www.jumia.com.ng/generic-laptop-soft-silicone-keyboard-skin-cover-for-hp-15.6inch-clear-green-90380251.html
"Asus MO3450 ZENBOOK FLIP 14.0"" TOUCH Laptop - CORE I7-105104 - 8GB - 512SSD (90NBOMQ3)", 750000,https://www.jumia.com.ng/asus-mo3450-zenbook-flip-14.0-touch-laptop-core-i7-105104-8gb-512ssd-90nbomq3-71839592.html
"Lenovo Flex 3 11"" 2-in-1 4GB 32GB HD 8-Cores Chromebook Laptop", 255000,https://www.jumia.com.ng/lenovo-flex-3-11-2-in-1-4gb-32gb-hd-8-cores-chromebook-laptop-93064170.html
"Hp Stream 14-intel Celeron,4GB RAM 64GB SSD,Win 10+ USB LIGHT", 175000,https://www.jumia.com.ng/hp-stream-14-intel-celeron4gb-ram-64gb-ssdwin-10-usb-light-72206263.html
Lenovo Ideapad 15 - AMD QUAD CORE 1TB HDD 8GB RAM Win 10+32GB Flash, 173000,https://www.jumia.com.ng/lenovo-ideapad-15-amd-quad-core-1tb-hdd-8gb-ram-win-1032gb-flash-96915168.html
"Hp Notebook 14 Intel Core I3 8GB RAM, 1TB HDD-WIN 10- 10TH GEN", 238000,https://www.jumia.com.ng/hp-notebook-14-intel-core-i3-8gb-ram-1tb-hdd-win-10-10th-gen-106122063.html
"Hp Notebook-15""Intel Core I5 -10210U Touchscreen -10th Gen - 12GB RAM - 1TB HDD - Win10", 350000,https://www.jumia.com.ng/hp-notebook-15intel-core-i5-10210u-touchscreen-10th-gen-12gb-ram-1tb-hdd-win10-104274619.html
Asus E410MA Intel Celeron 4GB RAM 128GB 14-Inch Win 10 + 16GB Flash Drive, 179990,https://www.jumia.com.ng/e410ma-intel-celeron-4gb-ram-128gb-14-inch-win-10-16gb-flash-drive-asus-mpg1648860.html
Hp Stream 11 Intel Celeron Mini Laptop(64GB HDD/4GB Ram Windows 10 +WIRELESS MOUSE, 128000,https://www.jumia.com.ng/stream-11-intel-celeron-mini-laptop64gb-hdd4gb-ram-windows-10-wireless-mouse-hp-mpg1209435.html
Hp ENVY 13 X360 INTEL CORE I5 11TH GEN 8GB RAM 256GB SSD BACKLIT WIN 10, 474500,https://www.jumia.com.ng/envy-13-x360-intel-core-i5-11th-gen-8gb-ram-256gb-ssd-backlit-win-10-hp-mpg1652335.html
